user,deposit_attempts,sucess_deposit_attempts,num_cards,num_cards_success,first_deposit,last_deposit,deposit_sucess_ratio,deposit_time_delta,signup_time_delta,calls,docs_uploaded,docs_approved,approval_rate,sales_view,conversion_owner,sales_agent,account_create_on_date,country_name,tag,channel,ava_business,profile_state,num_closed_trade
14396609,1,1,1,1,19:14.9,19:14.9,1,0,74,4,3,2,0.666666667,1,AvaFX Customer Service,0,41:57.7,"Moldova, Republic of",avafx,Default,Russian,PROFILE_STATE_FULL,87
14614981,1,1,1,1,38:55.8,38:55.8,1,0,24,0,3,2,0.666666667,1,AD Unassigned,0,40:38.4,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,31
14488723,1,1,1,1,16:28.2,16:28.2,1,0,71,3,11,3,0.272727273,1,Giuseppe Moscato,1,31:04.3,Italy,avafx,Default,Italian,PROFILE_STATE_FULL,4
14669320,1,1,1,1,26:00.2,26:00.2,1,0,6,1,3,2,0.666666667,1,Michel Cohen,1,01:29.5,France,asa_app,SEM,French,PROFILE_STATE_FULL,52
15046805,1,1,1,1,05:39.3,05:39.3,1,0,9,4,2,2,1,1,Alev Nazli,1,19:54.6,Zambia,86776,SEO,English,PROFILE_STATE_FULL,0
15457341,3,2,1,1,52:10.2,54:14.5,0.666666667,0,0,0,0,0,0,1,AvaFX Customer Service,0,43:19.3,Singapore,29975,Affiliates,English,PROFILE_STATE_BLACKLIST,30
15115550,1,1,1,1,57:30.5,57:30.5,1,0,0,0,3,2,0.666666667,1,AvaFX Customer Service,0,14:21.8,United Kingdom,158155,Affiliates,United Kingdom,PROFILE_STATE_FULL,5
14553347,1,1,1,1,50:16.9,50:16.9,1,0,191,1,0,0,0,1,AD Unassigned,0,58:43.6,Palestine,avafx,Default,Arabic,PROFILE_STATE_LIMITED,75
14551733,7,7,1,1,20:53.5,27:37.0,1,154,9,2,2,2,1,1,Dario Tache,1,17:44.5,Colombia,86776,SEO,Latam,PROFILE_STATE_FULL,238
13276840,2,2,1,1,31:27.3,45:57.2,1,0,565,4,3,3,1,1,Jacob Hannah,1,23:24.6,Qatar,86776,SEO,Arabic,PROFILE_STATE_FULL,2
14677447,1,1,1,1,34:15.7,34:15.7,1,0,0,1,2,2,1,1,Arnold Eligado,1,28:25.3,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_FULL,40
14596179,22,2,3,1,29:03.2,42:46.4,0.090909091,0,92,2,11,9,0.818181818,1,Alev Nazli,1,13:11.4,Canada,fusionpartners_google_ca_search_nonbrand1,SEM,Canada,PROFILE_STATE_ARCHIVED,109
15625827,1,1,1,1,31:44.2,31:44.2,1,0,0,1,2,2,1,1,Ema Hadar,1,14:14.6,Namibia,118383,Affiliates,English,PROFILE_STATE_FULL,23
15629354,4,4,3,3,18:18.4,59:41.4,1,37,8,1,2,2,1,1,Dana Pavlova,1,44:29.1,Bahamas,avafx,Default,English,PROFILE_STATE_FULL,50
15185367,12,3,2,1,44:39.2,45:21.4,0.25,9,112,1,2,2,1,0,Simone Spinelli,1,55:31.3,Italy,190179,Affiliates,Ext. Milano,PROFILE_STATE_FULL,17
14986413,5,4,1,1,19:30.2,53:33.9,0.8,28,28,1,5,4,0.8,1,Vittorio Astrologo,1,22:35.0,Spain,avafx,Default,Spain,PROFILE_STATE_FULL,136
12870318,11,1,2,1,18:06.6,18:06.6,0.090909091,0,864,1,0,0,0,1,AD Unassigned,0,29:51.2,United Arab Emirates,135210,Affiliates,Arabic,PROFILE_STATE_LIMITED,16
14605971,68,62,2,2,56:22.5,17:31.8,0.911764706,271,0,2,3,2,0.666666667,1,Todor Georgiev Todorov,1,42:25.6,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,593
14410092,2,2,1,1,29:04.0,08:15.1,1,25,113,1,4,2,0.5,1,AD Unassigned,0,55:45.3,South Africa,65216,Media Buying,South Africa,PROFILE_STATE_FULL,795
11735841,3,1,3,1,20:19.2,20:19.2,0.333333333,0,1135,0,7,2,0.285714286,1,AvaFX Customer Service,0,04:09.2,India,85777,Affiliates,English,PROFILE_STATE_FULL,332
14164442,2,1,1,1,56:21.1,56:21.1,0.5,0,409,3,0,0,0,1,AD Unassigned,0,18:50.3,South Africa,66574,Affiliates,South Africa,PROFILE_STATE_LIMITED,64
15552789,1,1,1,1,08:17.1,08:17.1,1,0,2,1,3,3,1,0,Moshe Benhamu,1,53:57.0,Colombia,75317,Affiliates,Latam,PROFILE_STATE_FULL,19
14633959,14,7,4,2,23:50.6,05:21.1,0.5,216,7,0,4,2,0.5,1,Choy Leng Yap,1,17:06.2,Malaysia,86776,SEO,Ext. Malaysia,PROFILE_STATE_FULL,197
15762253,1,1,1,1,31:30.9,31:30.9,1,0,1,0,5,2,0.4,1,AD Unassigned,0,00:15.9,South Africa,fusionpartners_google_za_search_brand,SEM,South Africa,PROFILE_STATE_FULL,0
14867769,33,20,4,4,33:39.0,33:40.1,0.606060606,178,8,11,4,3,0.75,0,Vincent Krupkin,1,54:34.6,South Africa,188024,Affiliates,South Africa,PROFILE_STATE_FULL,985
14477250,2,2,1,1,11:12.2,13:08.7,1,22,303,0,2,2,1,1,Ron Harari,1,41:07.2,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,100
15361687,2,1,1,1,58:13.7,58:13.7,0.5,0,1,2,2,2,1,1,David Slomczynski Sales,1,36:29.9,France,avafx,Default,French,PROFILE_STATE_FULL,90
14515102,14,14,2,2,54:20.1,13:12.9,1,300,11,7,14,9,0.642857143,1,Vincent Krupkin,1,09:23.9,Canada,86776,SEO,Canada,PROFILE_STATE_FULL,300
15494809,2,2,1,1,36:11.9,38:15.3,1,7,61,1,5,2,0.4,1,Daniel Krastev,1,22:21.8,Ireland,137733,Affiliates,English,PROFILE_STATE_FULL,6
15264479,1,1,1,1,40:05.9,40:05.9,1,0,3,0,2,2,1,1,AvaFX Customer Service,0,48:42.2,Poland,146903,Affiliates,Ext. Poland,PROFILE_STATE_FULL,29
14784801,2,2,1,1,19:59.6,48:28.6,1,15,160,4,4,4,1,1,Arina Knysh,1,01:03.9,Armenia,32697,Affiliates,Russian,PROFILE_STATE_FULL,149
15029327,5,2,1,1,30:43.0,00:11.8,0.4,26,16,2,7,2,0.285714286,1,Milan Thomas,1,33:42.5,Denmark,86776,SEO,English,PROFILE_STATE_FULL,3
14738417,2,2,1,1,23:03.4,35:10.1,1,2,0,1,3,1,0.333333333,1,AvaFX Customer Service,0,15:30.4,Armenia,avafx,Default,Russian,PROFILE_STATE_ARCHIVED,0
14941683,1,1,1,1,40:03.2,40:03.2,1,0,0,2,2,2,1,0,AvaFX Customer Service,0,26:47.2,Italy,mario,Affiliates,Italian,PROFILE_STATE_FULL,106
14424714,4,1,1,1,30:48.1,30:48.1,0.25,0,71,14,8,2,0.25,1,Krasimir Georgiev Aleksandrov,1,45:36.6,Kenya,2218,Affiliates,English,PROFILE_STATE_FULL,83
14642104,1,1,1,1,22:49.9,22:49.9,1,0,0,0,0,0,0,0,AvaFX Customer Service,0,01:33.9,Peru,112332,Affiliates,Latam,PROFILE_STATE_LIMITED,102
12365142,10,1,3,1,12:20.6,12:20.6,0.1,0,917,10,6,3,0.5,1,Moise Elie Cohen,1,08:44.8,Portugal,86776b,SEO,Latam,PROFILE_STATE_FULL,138
14671777,2,2,1,1,14:26.9,12:32.8,1,4,19,0,5,2,0.4,1,AD Unassigned,0,05:46.9,Bahamas,112713,Affiliates,English,PROFILE_STATE_FULL,104
14574445,1,1,1,1,24:25.0,24:25.0,1,0,0,2,3,2,0.666666667,0,AvaFX Customer Service,0,08:17.9,Mexico,168134,Affiliates,Latam,PROFILE_STATE_FULL,268
14585099,2,2,1,1,13:37.1,17:49.0,1,44,8,0,2,2,1,1,Ron Harari,1,51:05.8,United Kingdom,183496,Affiliates,United Kingdom,PROFILE_STATE_FULL,112
14629626,1,1,1,1,41:10.7,41:10.7,1,0,0,3,2,2,1,1,Aleksandar Evgeniev Dimitrov,1,46:05.6,South Africa,146929,Affiliates,South Africa,PROFILE_STATE_FULL,0
14327949,1,1,1,1,51:03.8,51:03.8,1,0,114,2,1,1,1,1,AD Unassigned,0,19:46.1,South Africa,65216,Media Buying,South Africa,PROFILE_STATE_LIMITED,0
14608455,3,3,1,1,35:59.6,42:34.0,1,0,4,2,2,2,1,1,Aleksandar Evgeniev Dimitrov,1,30:35.3,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,11
15576023,6,6,1,1,33:05.7,47:59.0,1,14,1,5,3,2,0.666666667,1,Murad Hazan,1,14:14.0,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_ARCHIVED,281
14707545,3,3,1,1,06:19.5,29:59.9,1,38,1,0,2,2,1,1,AvaFX Customer Service,0,12:40.6,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,128
15402882,1,1,1,1,54:58.0,54:58.0,1,0,33,1,4,2,0.5,1,Todor Georgiev Todorov,1,31:56.7,South Africa,bing_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,88
14914253,11,9,2,2,20:20.5,59:10.2,0.818181818,75,0,4,2,2,1,1,AvaFX Customer Service,0,39:10.8,Turkey,avafx,Default,English,PROFILE_STATE_FULL,197
14717881,3,3,1,1,06:23.2,21:39.9,1,3,0,0,4,2,0.5,1,AD Unassigned,0,03:49.9,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,3
14427489,1,1,1,1,00:32.5,00:32.5,1,0,49,0,2,2,1,1,Giuseppe Moscato,1,09:43.6,Italy,162896,Affiliates,Italian,PROFILE_STATE_FULL,12
14524831,1,1,1,1,10:04.3,10:04.3,1,0,0,6,7,3,0.428571429,1,Giuseppe Moscato,1,27:56.9,Italy,30019,Affiliates,Italian,PROFILE_STATE_FULL,8
14805327,3,3,1,1,12:25.0,42:35.3,1,17,0,0,2,2,1,1,AD Unassigned,0,22:38.8,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_ARCHIVED,53
14918372,22,17,2,2,05:25.4,08:08.6,0.772727273,64,6,7,5,2,0.4,1,David Slomczynski Sales,1,43:50.7,"Congo, The Democratic Republic of the",187351,Affiliates,French,PROFILE_STATE_FULL,1191
14953773,5,4,1,1,09:29.1,57:34.1,0.8,26,94,5,4,2,0.5,1,Vittorio Astrologo,1,52:13.3,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,69
15623850,8,8,1,1,25:12.6,43:45.8,1,43,0,0,2,2,1,0,AvaFX Customer Service,0,14:50.5,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,309
13567909,1,1,1,1,21:32.4,21:32.4,1,0,613,0,3,2,0.666666667,1,AD Unassigned,0,16:51.9,Mayotte,avafx,Default,English,PROFILE_STATE_FULL,32
13223588,7,4,2,1,40:50.8,03:55.9,0.571428571,151,573,0,2,2,1,1,AD Unassigned,0,11:54.6,Latvia,148103,Affiliates,Russian,PROFILE_STATE_FULL,368
14706978,5,5,1,1,49:47.6,06:51.1,1,117,1,20,3,2,0.666666667,1,AvaFX Customer Service,0,08:36.7,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_FULL,525
14942662,1,1,1,1,58:08.9,58:08.9,1,0,4,0,2,2,1,1,Teddy Orenstein,1,51:17.2,Germany,avafx,Default,German,PROFILE_STATE_FULL,0
15586387,1,1,1,1,27:07.6,27:07.6,1,0,0,0,3,3,1,1,AvaFX Customer Service,0,17:15.1,Australia,86776,SEO,Australia,PROFILE_STATE_FULL,5
15557555,1,1,1,1,09:20.8,09:20.8,1,0,7,3,2,2,1,1,David Slomczynski Sales,1,00:22.9,France,189704,Affiliates,French,PROFILE_STATE_FULL,326
15405763,1,1,1,1,20:05.7,20:05.7,1,0,3,1,3,3,1,1,Daniel Krastev,1,48:27.4,Romania,112588,Affiliates,English,PROFILE_STATE_FULL,31
12323711,1,1,1,1,33:01.9,33:01.9,1,0,922,0,2,2,1,1,Nadra Jokhadar,1,34:14.6,United Arab Emirates,25721,Affiliates,Arabic,PROFILE_STATE_FULL,0
14661074,2,2,1,1,10:41.7,52:08.8,1,30,34,2,2,2,1,1,Teddy Orenstein,1,54:33.9,Germany,avafx,Default,German,PROFILE_STATE_ARCHIVED,0
14836523,6,5,2,1,51:01.2,32:15.0,0.833333333,7,0,1,3,2,0.666666667,1,Hazem Habeballah,1,32:56.3,Jordan,avafx,Default,Arabic,PROFILE_STATE_FULL,416
14651819,1,1,1,1,10:22.6,10:22.6,1,0,0,2,0,0,0,1,AvaFX Customer Service,0,58:58.2,El Salvador,124472,Affiliates,Latam,PROFILE_STATE_LIMITED,5
14546339,7,5,2,1,26:20.0,15:41.9,0.714285714,47,26,2,7,5,0.714285714,1,Hazem Habeballah,1,54:03.8,United Arab Emirates,183971,Affiliates,Arabic,PROFILE_STATE_FULL,160
14735216,1,1,1,1,32:19.6,32:19.6,1,0,19,1,4,2,0.5,1,Ross Dimitrov,1,17:39.0,Botswana,avafx,Default,English,PROFILE_STATE_FULL,17
14894479,1,1,1,1,00:16.0,00:16.0,1,0,1,0,2,2,1,1,AvaFX Customer Service,0,54:42.0,Albania,86776,SEO,English,PROFILE_STATE_FULL,13
14732577,1,1,1,1,16:31.0,16:31.0,1,0,0,0,9,1,0.111111111,1,AvaFX Customer Service,0,03:13.8,Iraq,fusionpartners_google_search_nonbrand_uae,SEM,Arabic,PROFILE_STATE_LIMITED,1
14059250,2,1,2,1,41:44.3,41:44.3,0.5,0,317,1,3,3,1,0,AvaFX Customer Service,0,33:29.4,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,72
15398629,1,1,1,1,52:02.2,52:02.2,1,0,0,1,3,2,0.666666667,1,David Slomczynski Sales,1,52:32.0,France,avafx,Default,French,PROFILE_STATE_FULL,15
14598735,4,2,2,1,38:15.9,32:50.6,0.5,137,9,3,3,2,0.666666667,1,Vitorio Valentinov,1,10:52.1,Lesotho,113841,Affiliates,English,PROFILE_STATE_FULL,54
14615866,2,1,1,1,40:59.1,40:59.1,0.5,0,10,4,16,3,0.1875,1,Michel Cohen,1,02:34.6,France,profit-diamond,Affiliates,French,PROFILE_STATE_FULL,143
13053533,1,1,1,1,01:54.2,01:54.2,1,0,836,0,3,2,0.666666667,1,AD Unassigned,0,44:44.9,Mozambique,86776,SEO,Latam,PROFILE_STATE_FULL,0
15642256,3,1,2,1,12:46.0,12:46.0,0.333333333,0,0,2,6,3,0.5,1,Aleksandar Mirchevski,1,45:06.8,United Kingdom,equation_uk_search_nonbrand,SEM,United Kingdom,PROFILE_STATE_FULL,0
13760712,1,1,1,1,49:27.4,49:27.4,1,0,553,1,6,1,0.166666667,1,AD Unassigned,0,44:02.8,Ghana,90776,Affiliates,English,PROFILE_STATE_LIMITED,12
15429171,2,1,1,1,48:16.5,48:16.5,0.5,0,77,1,2,2,1,1,Michel Cohen,1,03:44.9,France,fusionpartners_google_fr_search_nonbrand,SEM,French,PROFILE_STATE_FULL,4
15726385,2,1,1,1,10:59.3,10:59.3,0.5,0,1,0,2,2,1,0,AvaFX Customer Service,0,49:48.8,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,51
15563701,4,3,4,3,40:43.8,58:27.2,0.75,25,4,2,16,3,0.1875,1,Jacob Hannah,1,08:13.3,United Arab Emirates,30538,Affiliates,Arabic,PROFILE_STATE_FULL,642
15684442,3,1,1,1,09:32.2,09:32.2,0.333333333,0,0,0,2,2,1,1,AvaFX Customer Service,0,59:36.0,United Kingdom,112588,Affiliates,United Kingdom,PROFILE_STATE_FULL,1
15344097,3,3,1,1,56:51.2,45:42.0,1,39,33,0,2,2,1,0,Davide Modigliani,1,49:34.5,Italy,181445,Affiliates,Ext. Milano,PROFILE_STATE_FULL,18
14970971,2,2,1,1,36:33.3,36:03.9,1,33,0,2,3,2,0.666666667,0,AvaFX Customer Service,0,08:12.1,United Kingdom,188233,Affiliates,United Kingdom,PROFILE_STATE_FULL,168
15660915,2,1,2,1,55:52.4,55:52.4,0.5,0,15,0,5,2,0.4,0,AvaFX Customer Service,0,03:35.9,United Kingdom,188233,Affiliates,United Kingdom,PROFILE_STATE_FULL,69
12478031,1,1,1,1,02:11.1,02:11.1,1,0,764,2,6,2,0.333333333,1,Kevin Arbel,1,38:34.4,Ireland,86776,SEO,English,PROFILE_STATE_FULL,575
15415820,4,3,1,1,37:38.5,32:28.1,0.75,91,1,2,2,2,1,0,AvaFX Customer Service,0,44:29.6,Italy,164878,Affiliates,Italian,PROFILE_STATE_FULL,203
11811348,31,24,10,8,12:53.6,04:17.1,0.774193548,146,904,7,3,2,0.666666667,1,AD Unassigned,0,30:08.2,United Arab Emirates,118969ar,Media Buying,Arabic,PROFILE_STATE_FULL,3604
15540449,3,1,1,1,07:49.2,07:49.2,0.333333333,0,4,3,2,2,1,1,Arina Knysh,1,17:37.2,Kazakhstan,181919,Affiliates,Ext. Kazakhstan,PROFILE_STATE_FULL,10
14609851,3,2,2,1,53:17.7,43:19.4,0.666666667,7,2,3,3,2,0.666666667,1,AD Unassigned,0,31:45.6,United Arab Emirates,86776,SEO,Arabic,PROFILE_STATE_FULL,3
14995031,1,1,1,1,00:15.1,00:15.1,1,0,0,2,6,2,0.333333333,0,AvaFX Customer Service,0,02:41.8,Peru,20711a59,Affiliates,Latam,PROFILE_STATE_FULL,225
15675068,5,4,1,1,39:22.0,16:55.4,0.8,16,0,0,4,3,0.75,1,AvaFX Customer Service,0,35:52.7,Brazil,136420,Affiliates,Latam,PROFILE_STATE_BLACKLIST,1
15729712,2,1,2,1,25:51.3,25:51.3,0.5,0,0,0,2,2,1,0,AvaFX Customer Service,0,16:37.1,Malaysia,188233,Affiliates,Ext. Malaysia,PROFILE_STATE_FULL,44
15741108,1,1,1,1,45:54.8,45:54.8,1,0,0,1,3,2,0.666666667,1,AvaFX Customer Service,0,20:46.5,South Africa,175434,Affiliates,South Africa,PROFILE_STATE_FULL,10
14547377,3,1,1,1,21:18.6,21:18.6,0.333333333,0,1,2,3,2,0.666666667,0,AvaFX Customer Service,0,27:36.2,Namibia,65115,Affiliates,English,PROFILE_STATE_FULL,11
14547169,1,1,1,1,52:55.9,52:55.9,1,0,3,7,6,2,0.333333333,1,Todor Georgiev Todorov,1,24:54.2,South Africa,58210,Affiliates,South Africa,PROFILE_STATE_ARCHIVED,0
14544295,1,1,1,1,58:53.3,58:53.3,1,0,7,4,3,2,0.666666667,1,Arnold Eligado,1,39:53.5,United Kingdom,183496,Affiliates,United Kingdom,PROFILE_STATE_FULL,76
14557555,2,1,1,1,59:49.0,59:49.0,0.5,0,8,0,2,2,1,0,Dario Tache,1,19:15.2,Chile,126295,Affiliates,Latam,PROFILE_STATE_FULL,13
14618971,3,2,1,1,35:36.8,53:11.3,0.666666667,6,0,0,2,2,1,1,AvaFX Customer Service,0,14:04.3,United Arab Emirates,86776,SEO,Arabic,PROFILE_STATE_FULL,52
14275064,7,5,2,1,47:16.8,31:35.2,0.714285714,24,110,2,4,2,0.5,1,Hazem Habeballah,1,52:27.9,Kuwait,135210,Affiliates,Arabic,PROFILE_STATE_FULL,899
14668449,2,2,1,1,20:51.9,17:58.4,1,36,0,1,2,2,1,0,Ross Dimitrov,1,43:39.5,Czech Republic,185877,Affiliates,English,PROFILE_STATE_FULL,12
14678704,1,1,1,1,56:09.0,56:09.0,1,0,20,2,2,2,1,1,Alexander Avksentiev,1,02:23.1,Spain,86776,SEO,Spain,PROFILE_STATE_FULL,32
14532753,1,1,1,1,28:56.0,28:56.0,1,0,27,2,6,3,0.5,1,Milan Thomas,1,18:25.8,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,15
14736912,1,1,1,1,40:02.2,40:02.2,1,0,26,3,2,1,0.5,1,Ema Hadar,1,53:56.5,South Africa,185537,Affiliates,South Africa,PROFILE_STATE_LIMITED,0
14353839,3,1,2,1,12:50.8,12:50.8,0.333333333,0,308,5,4,3,0.75,1,Ross Dimitrov,1,16:22.4,South Africa,37063,Affiliates,South Africa,PROFILE_STATE_FULL,240
14558525,1,1,1,1,58:53.5,58:53.5,1,0,0,0,3,3,1,1,AvaFX Customer Service,0,43:05.1,Australia,86776,SEO,Australia,PROFILE_STATE_FULL,0
15537326,1,1,1,1,32:23.1,32:23.1,1,0,15,0,2,2,1,1,AD Unassigned,0,40:26.5,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,0
14400302,1,1,1,1,32:29.4,32:29.4,1,0,72,0,2,1,0.5,1,AvaFX Customer Service,0,45:52.6,United Arab Emirates,uac_fusion_gcc_1,SEM,Arabic,PROFILE_STATE_LIMITED,0
15425440,1,1,1,1,27:20.6,27:20.6,1,0,6,4,4,2,0.5,1,Jacob Hannah,1,42:38.4,United Arab Emirates,191264,Affiliates,Arabic,PROFILE_STATE_FULL,2
14662184,21,8,8,2,17:46.8,22:44.7,0.380952381,1,0,0,2,2,1,1,Ariel Gordon,1,45:22.8,Ecuador,86776,SEO,Latam,PROFILE_STATE_BLACKLIST,12
14689620,8,1,1,1,42:25.9,42:25.9,0.125,0,5,0,2,2,1,1,AD Unassigned,0,53:50.0,France,165445,Affiliates,French,PROFILE_STATE_FULL,0
14582214,2,2,1,1,43:12.6,56:20.3,1,3,0,0,13,0,0,0,AvaFX Customer Service,0,30:49.2,Australia,112332,Affiliates,Australia,PROFILE_STATE_LIMITED,0
14966750,1,1,1,1,17:38.1,17:38.1,1,0,1,3,2,2,1,1,Jacob Hannah,1,51:21.4,United Arab Emirates,14758,Media Buying,Arabic,PROFILE_STATE_FULL,69
13726069,1,1,1,1,43:18.6,43:18.6,1,0,281,0,2,2,1,1,Vittorio Astrologo,1,51:02.2,Italy,avafx,Default,Italian,PROFILE_STATE_FULL,111
14061979,2,2,1,1,02:13.2,17:54.7,1,37,264,0,4,2,0.5,0,Ema Hadar,1,05:00.2,Slovakia,149815,Affiliates,Ext. Poland,PROFILE_STATE_FULL,321
14621986,17,14,1,1,22:39.9,28:48.8,0.823529412,95,0,1,3,2,0.666666667,1,Alev Nazli,1,04:30.2,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,541
15708669,1,1,1,1,02:42.9,02:42.9,1,0,0,0,7,3,0.428571429,1,AvaFX Customer Service,0,54:58.9,Iraq,193865,Affiliates,Arabic,PROFILE_STATE_FULL,97
15688097,1,1,1,1,36:09.8,36:09.8,1,0,0,0,2,2,1,0,AD Unassigned,0,01:44.9,United Kingdom,140148,Affiliates,United Kingdom,PROFILE_STATE_FULL,3
15057032,27,18,3,2,00:01.9,28:23.9,0.666666667,128,9,9,3,2,0.666666667,1,Jacob Hannah,1,56:18.6,Egypt,AVAFX,Default,Arabic,PROFILE_STATE_FULL,1058
13497239,5,5,1,1,18:30.0,56:00.0,1,1,647,1,4,2,0.5,1,AD Unassigned,0,18:02.0,United Arab Emirates,uac_fusion_gcc_1,SEM,Arabic,PROFILE_STATE_FULL,268
13077812,16,2,1,1,07:08.9,44:45.9,0.125,35,733,5,3,2,0.666666667,1,AD Unassigned,0,49:10.0,Gabon,avafx,Default,French,PROFILE_STATE_FULL,174
15335301,5,5,1,1,09:50.0,31:54.3,1,37,34,0,2,2,1,0,Davide Modigliani,1,46:27.8,Italy,181445,Affiliates,Ext. Milano,PROFILE_STATE_FULL,7
14640429,28,23,2,2,20:55.1,59:46.7,0.821428571,59,1,1,4,2,0.5,1,AD Unassigned,0,23:12.6,Botswana,185091,Affiliates,English,PROFILE_STATE_FULL,1143
15427727,11,5,1,1,23:35.9,34:19.7,0.454545455,48,5,20,10,2,0.2,1,Michel Cohen,1,29:03.6,Switzerland,avafx,Default,German,PROFILE_STATE_FULL,60
15043973,2,2,2,2,22:50.7,11:57.9,1,103,2,1,4,2,0.5,1,Michel Cohen,1,11:25.2,French Southern Territories,avafx,Default,French,PROFILE_STATE_FULL,61
14537971,2,2,1,1,43:23.3,48:59.5,1,7,5,4,3,3,1,1,Alev Nazli,1,13:35.5,South Africa,fusionpartners_google_za_search_brand,SEM,South Africa,PROFILE_STATE_FULL,176
14887777,4,1,2,1,43:34.5,43:34.5,0.25,0,0,0,2,2,1,0,Moshe Benhamu,1,31:04.2,Mexico,180814,Affiliates,Latam,PROFILE_STATE_FULL,350
15022059,11,9,1,1,49:40.8,34:13.1,0.818181818,143,0,1,3,2,0.666666667,1,AvaFX Customer Service,0,41:14.6,Albania,86776,SEO,English,PROFILE_STATE_FULL,1242
15497460,4,2,1,1,54:55.7,48:05.7,0.5,71,9,1,23,2,0.086956522,1,Jacob Hannah,1,12:03.6,United Arab Emirates,151453,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,75
15563403,5,1,2,1,36:10.0,36:10.0,0.2,0,64,1,6,2,0.333333333,1,AD Unassigned,0,39:32.2,Denmark,60043,Affiliates,English,PROFILE_STATE_FULL,9
14630016,1,1,1,1,39:57.1,39:57.1,1,0,70,3,2,2,1,1,Graziano Sereni,1,03:49.7,Italy,86776,SEO,Italian,PROFILE_STATE_FULL,273
15437927,3,3,1,1,52:15.6,49:52.5,1,78,0,1,2,2,1,1,AvaFX Customer Service,0,34:00.4,Mongolia,187337,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,69
13791869,5,2,2,2,50:07.6,31:49.3,0.4,59,464,3,2,2,1,1,AD Unassigned,0,06:42.6,Italy,118969,Media Buying,Italian,PROFILE_STATE_FULL,156
15613767,5,2,2,2,05:17.7,15:10.8,0.4,5,18,1,14,10,0.714285714,1,Ron Harari,1,41:36.3,Canada,fusionpartners_google_ca_search_brand1,SEM,Canada,PROFILE_STATE_FULL,4
14084555,4,1,1,1,47:32.3,47:32.3,0.25,0,235,2,9,2,0.222222222,1,Michel Cohen,1,58:19.8,Cameroon,86776,SEO,French,PROFILE_STATE_FULL,0
14563369,2,1,2,1,32:41.3,32:41.3,0.5,0,0,0,1,1,1,1,AvaFX Customer Service,0,21:33.9,India,25721,Affiliates,English,PROFILE_STATE_LIMITED,15
15252560,1,1,1,1,05:03.3,05:03.3,1,0,0,1,2,2,1,1,AD Unassigned,0,29:36.5,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,44
14721394,2,1,1,1,34:18.5,34:18.5,0.5,0,0,0,0,0,0,1,AvaFX Customer Service,0,20:48.2,Oman,86776,SEO,Arabic,PROFILE_STATE_LIMITED,4
14372665,1,1,1,1,45:55.6,45:55.6,1,0,130,4,3,2,0.666666667,1,Milan Thomas,1,05:02.7,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,6
13358486,2,1,2,1,10:35.1,10:35.1,0.5,0,498,1,5,2,0.4,1,Atmar Nazam Yasin,1,54:54.2,United Arab Emirates,163134,Affiliates,Arabic,PROFILE_STATE_FULL,37
14561907,3,2,1,1,59:37.2,02:33.3,0.666666667,9,0,1,2,2,1,1,AD Unassigned,0,20:31.3,Italy,180211,Affiliates,Italian,PROFILE_STATE_FULL,113
14623497,1,1,1,1,38:20.3,38:20.3,1,0,2,1,3,2,0.666666667,1,AvaFX Customer Service,0,29:54.0,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,4
14898275,1,1,1,1,09:25.3,09:25.3,1,0,0,4,4,2,0.5,1,Danail Panov,1,51:57.8,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,0
15261247,1,1,1,1,37:25.6,37:25.6,1,0,1,0,2,2,1,0,Ema Hadar,1,03:38.8,United Kingdom,68844,Affiliates,United Kingdom,PROFILE_STATE_FULL,4
